model,map_type,normalised,use_other,content_normalised,dataset,stalk_dim,layers,checkpoint,layer,depth_bin,fold,reference,wasserstein,direction
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-1,0,first,3,topological,0.6937699183438646,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-1,0,first,3,zero,0.0,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-1,1,middle,3,topological,0.3266198038954781,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-1,1,middle,3,zero,0.023443591325366383,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-1,2,middle,3,topological,0.34821615378128257,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-1,2,middle,3,zero,3.2309713775854787,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-1,3,middle,3,topological,0.3393037235427918,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-1,3,middle,3,zero,2.8287172697838705,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-1,4,last,3,topological,0.3266267232317084,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-1,4,last,3,zero,3.7504823232298343,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-1,0,first,4,topological,0.6937699183438646,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-1,0,first,4,zero,0.0,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-1,1,middle,4,topological,0.30310559179472885,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-1,1,middle,4,zero,0.02496892729667962,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-1,2,middle,4,topological,0.3438221503762825,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-1,2,middle,4,zero,3.2218427403381114,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-1,3,middle,4,topological,0.3403641684390758,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-1,3,middle,4,zero,2.650402543051869,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-1,4,last,4,topological,0.32010572722386776,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-1,4,last,4,zero,3.667038264261707,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-1,0,first,5,topological,0.6937699183438646,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-1,0,first,5,zero,0.0,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-1,1,middle,5,topological,0.30320041884878307,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-1,1,middle,5,zero,0.024968037146724607,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-1,2,middle,5,topological,0.35351640482882746,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-1,2,middle,5,zero,3.37794955934167,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-1,3,middle,5,topological,0.3326637041699546,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-1,3,middle,5,zero,2.9898879342509526,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-1,4,last,5,topological,0.3281988585131271,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-1,4,last,5,zero,3.9785348096376403,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-1,0,first,6,topological,0.6937699183438646,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-1,0,first,6,zero,0.0,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-1,1,middle,6,topological,0.29346940953753753,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-1,1,middle,6,zero,0.025984529530759404,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-1,2,middle,6,topological,0.3407697215979485,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-1,2,middle,6,zero,3.4415502184233993,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-1,3,middle,6,topological,0.3438757351173498,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-1,3,middle,6,zero,2.888709391761261,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-1,4,last,6,topological,0.324842522219707,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-1,4,last,6,zero,3.9359294592704592,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-1,0,first,7,topological,0.6937699183438646,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-1,0,first,7,zero,0.0,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-1,1,middle,7,topological,0.304212668501787,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-1,1,middle,7,zero,0.02614584855757428,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-1,2,middle,7,topological,0.34913400830941843,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-1,2,middle,7,zero,3.1900881437701125,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-1,3,middle,7,topological,0.34022089575475023,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-1,3,middle,7,zero,2.7412637547648075,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-1,4,last,7,topological,0.326085192699902,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-1,4,last,7,zero,3.832388861905143,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-1,0,first,8,topological,0.6937699183438646,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-1,0,first,8,zero,0.0,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-1,1,middle,8,topological,0.31845718021356306,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-1,1,middle,8,zero,0.02599578777240369,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-1,2,middle,8,topological,0.3402415540017647,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-1,2,middle,8,zero,3.157307423928478,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-1,3,middle,8,topological,0.34303064804323136,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-1,3,middle,8,zero,2.7313098706826118,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-1,4,last,8,topological,0.3265713427581022,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-1,4,last,8,zero,3.7554299363972907,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-1,0,first,9,topological,0.6937699183438646,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-1,0,first,9,zero,0.0,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-1,1,middle,9,topological,0.3163567934887249,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-1,1,middle,9,zero,0.0238669288573633,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-1,2,middle,9,topological,0.3497774725374286,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-1,2,middle,9,zero,3.2343483383263965,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-1,3,middle,9,topological,0.3357623752008683,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-1,3,middle,9,zero,2.7266130893285405,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-1,4,last,9,topological,0.3256330107055021,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-1,4,last,9,zero,3.7620895946364996,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-5,0,first,0,topological,0.6937699183438646,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-5,0,first,0,zero,0.0,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-5,1,middle,0,topological,0.2865620970053849,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-5,1,middle,0,zero,0.08582186884370277,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-5,2,middle,0,topological,0.34413050921740157,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-5,2,middle,0,zero,3.1479164925653915,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-5,3,middle,0,topological,0.3363491127194218,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-5,3,middle,0,zero,2.942745464098605,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-5,4,last,0,topological,0.34863586341803277,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-5,4,last,0,zero,3.8342918675492697,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-5,0,first,1,topological,0.6937699183438646,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-5,0,first,1,zero,0.0,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-5,1,middle,1,topological,0.2886228222033395,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-5,1,middle,1,zero,0.07779755541124347,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-5,2,middle,1,topological,0.3401548768024815,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-5,2,middle,1,zero,3.130576167126917,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-5,3,middle,1,topological,0.339715019107407,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-5,3,middle,1,zero,2.8126403511843683,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-5,4,last,1,topological,0.35205725748055966,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-5,4,last,1,zero,3.5886894216474126,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-5,0,first,2,topological,0.6937699183438646,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-5,0,first,2,zero,0.0,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-5,1,middle,2,topological,0.2812669899536432,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-5,1,middle,2,zero,0.08490272851003525,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-5,2,middle,2,topological,0.34268432525354986,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-5,2,middle,2,zero,2.8444602264825667,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-5,3,middle,2,topological,0.3388890759903608,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-5,3,middle,2,zero,3.0090310758421475,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-5,4,last,2,topological,0.3642150815859029,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-5,4,last,2,zero,4.291111214383337,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-5,0,first,3,topological,0.6937699183438646,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-5,0,first,3,zero,0.0,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-5,1,middle,3,topological,0.2735475310156709,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-5,1,middle,3,zero,0.068831504985435,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-5,2,middle,3,topological,0.3492332922657907,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-5,2,middle,3,zero,3.054698342543103,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-5,3,middle,3,topological,0.3406367490233959,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-5,3,middle,3,zero,3.2188798251462116,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-5,4,last,3,topological,0.36339056446869983,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-5,4,last,3,zero,4.382163712120994,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-5,0,first,4,topological,0.6937699183438646,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-5,0,first,4,zero,0.0,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-5,1,middle,4,topological,0.2887971097931256,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-5,1,middle,4,zero,0.07976445918003094,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-5,2,middle,4,topological,0.3412841545385924,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-5,2,middle,4,zero,2.969964036327612,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-5,3,middle,4,topological,0.34412005759769304,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-5,3,middle,4,zero,2.9235745592605458,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-5,4,last,4,topological,0.36976111101713,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-5,4,last,4,zero,4.054470028274865,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-5,0,first,5,topological,0.6937699183438646,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-5,0,first,5,zero,0.0,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-5,1,middle,5,topological,0.27021426061815934,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-5,1,middle,5,zero,0.08893217836711506,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-5,2,middle,5,topological,0.3514124959737379,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-5,2,middle,5,zero,3.4160677091769953,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-5,3,middle,5,topological,0.33784085999978536,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-5,3,middle,5,zero,3.683943595783849,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-5,4,last,5,topological,0.35981040936476966,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-5,4,last,5,zero,4.642457445092041,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-5,0,first,6,topological,0.6937699183438646,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-5,0,first,6,zero,0.0,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-5,1,middle,6,topological,0.2642229934723804,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-5,1,middle,6,zero,0.09233247450708529,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-5,2,middle,6,topological,0.3470114510841327,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-5,2,middle,6,zero,3.620582739088776,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-5,3,middle,6,topological,0.3396286496327674,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-5,3,middle,6,zero,3.656050893156936,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-5,4,last,6,topological,0.3595531745727846,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-5,4,last,6,zero,5.135816168196579,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-5,0,first,7,topological,0.6937699183438646,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-5,0,first,7,zero,0.0,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-5,1,middle,7,topological,0.28246448653088213,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-5,1,middle,7,zero,0.0836852477415233,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-5,2,middle,7,topological,0.34153394351075816,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-5,2,middle,7,zero,3.093254673908516,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-5,3,middle,7,topological,0.33995117981870215,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-5,3,middle,7,zero,3.1649449710454656,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-5,4,last,7,topological,0.3598737894196499,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-5,4,last,7,zero,4.742934026923533,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-5,0,first,8,topological,0.6937699183438646,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-5,0,first,8,zero,0.0,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-5,1,middle,8,topological,0.2840119019692309,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-5,1,middle,8,zero,0.09091521169955977,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-5,2,middle,8,topological,0.34646605292074156,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-5,2,middle,8,zero,3.018025284803805,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-5,3,middle,8,topological,0.3491827182729911,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-5,3,middle,8,zero,3.340252084079232,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-5,4,last,8,topological,0.3650838763397495,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-5,4,last,8,zero,4.314748135987424,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-5,0,first,9,topological,0.6937699183438646,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-5,0,first,9,zero,0.0,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-5,1,middle,9,topological,0.31204306354017175,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-5,1,middle,9,zero,0.07865861837021661,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-5,2,middle,9,topological,0.3502966090844433,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-5,2,middle,9,zero,3.396340531727767,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-5,3,middle,9,topological,0.3312277540818518,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-5,3,middle,9,zero,3.454005135791673,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-5,4,last,9,topological,0.35830615918445546,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-5,4,last,9,zero,4.926974081915267,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-15,0,first,0,topological,0.6937699183438646,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-15,0,first,0,zero,0.0,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-15,1,middle,0,topological,0.28691599037898957,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-15,1,middle,0,zero,0.18262606611315654,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-15,2,middle,0,topological,0.3180435202056652,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-15,2,middle,0,zero,2.528421319879336,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-15,3,middle,0,topological,0.3688077255079038,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-15,3,middle,0,zero,3.208257909803904,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-15,4,last,0,topological,0.37849155402981677,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-15,4,last,0,zero,3.8736542249376327,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-15,0,first,1,topological,0.6937699183438646,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-15,0,first,1,zero,0.0,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-15,1,middle,1,topological,0.2995170567666271,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-15,1,middle,1,zero,0.18577262900067545,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-15,2,middle,1,topological,0.32453982571494705,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-15,2,middle,1,zero,2.7442732545125486,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-15,3,middle,1,topological,0.35331900946215755,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-15,3,middle,1,zero,2.878588622990562,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-15,4,last,1,topological,0.378376356722604,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-15,4,last,1,zero,3.3940720506000246,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-15,0,first,2,topological,0.6937699183438646,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-15,0,first,2,zero,0.0,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-15,1,middle,2,topological,0.27329214230526055,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-15,1,middle,2,zero,0.18622220699320813,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-15,2,middle,2,topological,0.3375305306386188,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-15,2,middle,2,zero,2.606196559568911,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-15,3,middle,2,topological,0.3392034369439109,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-15,3,middle,2,zero,3.0722079108049574,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-15,4,last,2,topological,0.37114580397940644,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-15,4,last,2,zero,4.01140975759145,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-15,0,first,3,topological,0.6937699183438646,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-15,0,first,3,zero,0.0,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-15,1,middle,3,topological,0.2634560256326274,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-15,1,middle,3,zero,0.15083397316211275,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-15,2,middle,3,topological,0.3439566839032965,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-15,2,middle,3,zero,2.5273385450411334,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-15,3,middle,3,topological,0.3602216045446035,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-15,3,middle,3,zero,3.457847511457655,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-15,4,last,3,topological,0.38916008822985115,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-15,4,last,3,zero,4.223095459968716,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-15,0,first,4,topological,0.6937699183438646,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-15,0,first,4,zero,0.0,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-15,1,middle,4,topological,0.3078623589519484,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-15,1,middle,4,zero,0.17188834350139878,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-15,2,middle,4,topological,0.3245105341690317,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-15,2,middle,4,zero,2.6433989103919346,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-15,3,middle,4,topological,0.3567197176060281,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-15,3,middle,4,zero,2.8012567615942627,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-15,4,last,4,topological,0.38133794481582717,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-15,4,last,4,zero,3.4622217614175446,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-15,0,first,5,topological,0.6937699183438646,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-15,0,first,5,zero,0.0,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-15,1,middle,5,topological,0.2732375208414225,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-15,1,middle,5,zero,0.20445066058951297,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-15,2,middle,5,topological,0.3466579697086633,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-15,2,middle,5,zero,3.174305423924677,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-15,3,middle,5,topological,0.34126136253033407,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-15,3,middle,5,zero,3.6257826640120663,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-15,4,last,5,topological,0.3681602496547769,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-15,4,last,5,zero,3.995659496236758,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-15,0,first,6,topological,0.6937699183438646,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-15,0,first,6,zero,0.0,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-15,1,middle,6,topological,0.2797967646961378,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-15,1,middle,6,zero,0.23664970106038646,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-15,2,middle,6,topological,0.3411453843829202,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-15,2,middle,6,zero,3.282928162853202,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-15,3,middle,6,topological,0.33433949024509085,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-15,3,middle,6,zero,3.3730687134141335,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-15,4,last,6,topological,0.3889177819090234,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-15,4,last,6,zero,4.994617592051924,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-15,0,first,7,topological,0.6937699183438646,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-15,0,first,7,zero,0.0,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-15,1,middle,7,topological,0.2693941743365928,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-15,1,middle,7,zero,0.18629590504338728,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-15,2,middle,7,topological,0.33390644244991974,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-15,2,middle,7,zero,2.8951303014587593,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-15,3,middle,7,topological,0.3439945750316971,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-15,3,middle,7,zero,3.118420692575309,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-15,4,last,7,topological,0.3773600509126497,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-15,4,last,7,zero,4.44695998901365,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-15,0,first,8,topological,0.6937699183438646,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-15,0,first,8,zero,0.0,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-15,1,middle,8,topological,0.2746166057933088,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-15,1,middle,8,zero,0.19852373257727732,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-15,2,middle,8,topological,0.3410413422613172,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-15,2,middle,8,zero,2.7082217798857506,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-15,3,middle,8,topological,0.3600387195094652,
JointSheafParams,identity,false,False,False,amazon_ratings,5,5,epoch-15,3,middle,8,zero,4.089192244410949,
