dataset,model,normalised,d,layers,checkpoint,layer,fold,observable,value
pubmed,GeneralSheaf,true,3,4,epoch-0,0,6,saliency,0.05625999696282864
pubmed,GeneralSheaf,true,3,4,epoch-0,1,6,saliency,0.05608481168995712
pubmed,GeneralSheaf,true,3,4,epoch-0,2,6,saliency,0.0559614570913982
pubmed,GeneralSheaf,true,3,4,epoch-0,3,6,saliency,0.0562022043829905
pubmed,GeneralSheaf,true,3,4,epoch-0,4,6,saliency,0.05620612778556488
pubmed,GeneralSheaf,true,3,4,epoch-0,0,6,cohens_d_train,0.12993251
pubmed,GeneralSheaf,true,3,4,epoch-0,1,6,cohens_d_train,0.1299796
pubmed,GeneralSheaf,true,3,4,epoch-0,2,6,cohens_d_train,0.12923986
pubmed,GeneralSheaf,true,3,4,epoch-0,3,6,cohens_d_train,0.12898345
pubmed,GeneralSheaf,true,3,4,epoch-0,4,6,cohens_d_train,0.12902321
pubmed,GeneralSheaf,true,3,4,epoch-0,0,6,cohens_d_test,0.13740426
pubmed,GeneralSheaf,true,3,4,epoch-0,1,6,cohens_d_test,0.13748612
pubmed,GeneralSheaf,true,3,4,epoch-0,2,6,cohens_d_test,0.13794546
pubmed,GeneralSheaf,true,3,4,epoch-0,3,6,cohens_d_test,0.1375235
pubmed,GeneralSheaf,true,3,4,epoch-0,4,6,cohens_d_test,0.13766006
pubmed,GeneralSheaf,true,3,4,epoch-0,0,7,degree,0.03311777784646377
pubmed,GeneralSheaf,true,3,4,epoch-0,1,7,degree,0.03380888860237562
pubmed,GeneralSheaf,true,3,4,epoch-0,2,7,degree,0.03401600218404212
pubmed,GeneralSheaf,true,3,4,epoch-0,3,7,degree,0.033994353102868156
pubmed,GeneralSheaf,true,3,4,epoch-0,4,7,degree,0.033343455296297994
pubmed,GeneralSheaf,true,3,4,epoch-0,0,7,betweenness,0.012623945445856244
pubmed,GeneralSheaf,true,3,4,epoch-0,1,7,betweenness,0.013250721067799133
pubmed,GeneralSheaf,true,3,4,epoch-0,2,7,betweenness,0.013436268319973294
pubmed,GeneralSheaf,true,3,4,epoch-0,3,7,betweenness,0.01342806745440866
pubmed,GeneralSheaf,true,3,4,epoch-0,4,7,betweenness,0.012834775320981404
pubmed,GeneralSheaf,true,3,4,epoch-0,0,7,confidence,-0.10424903919035933
pubmed,GeneralSheaf,true,3,4,epoch-0,1,7,confidence,-0.10448560719150043
pubmed,GeneralSheaf,true,3,4,epoch-0,2,7,confidence,-0.10437865171884318
pubmed,GeneralSheaf,true,3,4,epoch-0,3,7,confidence,-0.10420887676610706
pubmed,GeneralSheaf,true,3,4,epoch-0,4,7,confidence,-0.10418332176022346
pubmed,GeneralSheaf,true,3,4,epoch-0,0,7,saliency,-0.26257641859887965
