dataset,model,normalised,d,layers,checkpoint,layer,fold,observable,value
citeseer,GeneralSheaf,true,5,4,epoch-0,1,8,confidence,0.028827189749048444
citeseer,GeneralSheaf,true,5,4,epoch-0,2,8,confidence,0.02877998907968026
citeseer,GeneralSheaf,true,5,4,epoch-0,3,8,confidence,0.028630831430346025
citeseer,GeneralSheaf,true,5,4,epoch-0,4,8,confidence,0.028601324132981356
citeseer,GeneralSheaf,true,5,4,epoch-0,0,8,saliency,-0.07011426727389776
citeseer,GeneralSheaf,true,5,4,epoch-0,1,8,saliency,-0.0701308211650774
citeseer,GeneralSheaf,true,5,4,epoch-0,2,8,saliency,-0.07011730286708377
citeseer,GeneralSheaf,true,5,4,epoch-0,3,8,saliency,-0.07008905892959162
citeseer,GeneralSheaf,true,5,4,epoch-0,4,8,saliency,-0.07008475829305663
citeseer,GeneralSheaf,true,5,4,epoch-0,0,8,cohens_d_train,0.00017701484
citeseer,GeneralSheaf,true,5,4,epoch-0,1,8,cohens_d_train,0.00020424995
citeseer,GeneralSheaf,true,5,4,epoch-0,2,8,cohens_d_train,0.00023150566
citeseer,GeneralSheaf,true,5,4,epoch-0,3,8,cohens_d_train,0.00034957947
citeseer,GeneralSheaf,true,5,4,epoch-0,4,8,cohens_d_train,0.00035868844
citeseer,GeneralSheaf,true,5,4,epoch-0,0,8,cohens_d_test,0.030518932
citeseer,GeneralSheaf,true,5,4,epoch-0,1,8,cohens_d_test,0.030541798
citeseer,GeneralSheaf,true,5,4,epoch-0,2,8,cohens_d_test,0.030533351
citeseer,GeneralSheaf,true,5,4,epoch-0,3,8,cohens_d_test,0.030393913
citeseer,GeneralSheaf,true,5,4,epoch-0,4,8,cohens_d_test,0.030362528
citeseer,GeneralSheaf,true,5,4,epoch-0,0,9,degree,-0.0043440616446130086
citeseer,GeneralSheaf,true,5,4,epoch-0,1,9,degree,-0.004233986639658458
citeseer,GeneralSheaf,true,5,4,epoch-0,2,9,degree,-0.004280301884837732
citeseer,GeneralSheaf,true,5,4,epoch-0,3,9,degree,-0.004323279543434937
citeseer,GeneralSheaf,true,5,4,epoch-0,4,9,degree,-0.00431258386806989
citeseer,GeneralSheaf,true,5,4,epoch-0,0,9,betweenness,0.01214042369643194
citeseer,GeneralSheaf,true,5,4,epoch-0,1,9,betweenness,0.012240677347529835
citeseer,GeneralSheaf,true,5,4,epoch-0,2,9,betweenness,0.012206754480635545
citeseer,GeneralSheaf,true,5,4,epoch-0,3,9,betweenness,0.012150812308577617
citeseer,GeneralSheaf,true,5,4,epoch-0,4,9,betweenness,0.012161556498998968
citeseer,GeneralSheaf,true,5,4,epoch-0,0,9,confidence,0.04874541260000728
citeseer,GeneralSheaf,true,5,4,epoch-0,1,9,confidence,0.04883901206502293
citeseer,GeneralSheaf,true,5,4,epoch-0,2,9,confidence,0.048780332575244396
citeseer,GeneralSheaf,true,5,4,epoch-0,3,9,confidence,0.04880988090735556
citeseer,GeneralSheaf,true,5,4,epoch-0,4,9,confidence,0.048582228783544915
citeseer,GeneralSheaf,true,5,4,epoch-0,0,9,saliency,-0.0972700124262507
citeseer,GeneralSheaf,true,5,4,epoch-0,1,9,saliency,-0.09724792177630147
citeseer,GeneralSheaf,true,5,4,epoch-0,2,9,saliency,-0.09727198174913446
citeseer,GeneralSheaf,true,5,4,epoch-0,3,9,saliency,-0.09730666658117564
citeseer,GeneralSheaf,true,5,4,epoch-0,4,9,saliency,-0.09731480051382757
citeseer,GeneralSheaf,true,5,4,epoch-0,0,9,cohens_d_train,0.10992102
citeseer,GeneralSheaf,true,5,4,epoch-0,1,9,cohens_d_train,0.11000683
citeseer,GeneralSheaf,true,5,4,epoch-0,2,9,cohens_d_train,0.1100334
citeseer,GeneralSheaf,true,5,4,epoch-0,3,9,cohens_d_train,0.110161886
citeseer,GeneralSheaf,true,5,4,epoch-0,4,9,cohens_d_train,0.1102169
citeseer,GeneralSheaf,true,5,4,epoch-0,0,9,cohens_d_test,0.045483395
citeseer,GeneralSheaf,true,5,4,epoch-0,1,9,cohens_d_test,0.04556026
citeseer,GeneralSheaf,true,5,4,epoch-0,2,9,cohens_d_test,0.04559838
citeseer,GeneralSheaf,true,5,4,epoch-0,3,9,cohens_d_test,0.04556466
citeseer,GeneralSheaf,true,5,4,epoch-0,4,9,cohens_d_test,0.045723632
citeseer,GeneralSheaf,true,5,4,epoch-1,0,0,degree,0.0729994544515315
citeseer,GeneralSheaf,true,5,4,epoch-1,1,0,degree,0.07304810601255007
citeseer,GeneralSheaf,true,5,4,epoch-1,2,0,degree,0.07303767996934317
citeseer,GeneralSheaf,true,5,4,epoch-1,3,0,degree,0.07310843786076479
citeseer,GeneralSheaf,true,5,4,epoch-1,4,0,degree,0.07298292271289304
citeseer,GeneralSheaf,true,5,4,epoch-1,0,0,betweenness,0.053889076800679024
citeseer,GeneralSheaf,true,5,4,epoch-1,1,0,betweenness,0.05372490053456276
citeseer,GeneralSheaf,true,5,4,epoch-1,2,0,betweenness,0.053497415349097535
citeseer,GeneralSheaf,true,5,4,epoch-1,3,0,betweenness,0.053347959440790876
citeseer,GeneralSheaf,true,5,4,epoch-1,4,0,betweenness,0.05302310970325616
citeseer,GeneralSheaf,true,5,4,epoch-1,0,0,confidence,0.3588478769731303
citeseer,GeneralSheaf,true,5,4,epoch-1,1,0,confidence,0.36453552039591663
citeseer,GeneralSheaf,true,5,4,epoch-1,2,0,confidence,0.3701171286832966
citeseer,GeneralSheaf,true,5,4,epoch-1,3,0,confidence,0.37530988338643545
citeseer,GeneralSheaf,true,5,4,epoch-1,4,0,confidence,0.3802759939914335
citeseer,GeneralSheaf,true,5,4,epoch-1,0,0,saliency,0.19695451829331342
citeseer,GeneralSheaf,true,5,4,epoch-1,1,0,saliency,0.1925820795305337
citeseer,GeneralSheaf,true,5,4,epoch-1,2,0,saliency,0.18836960033965702
