dataset,model,normalised,d,layers,checkpoint,layer,fold,observable,value
wisconsin,BundleSheaf,false,2,2,epoch-0,0,4,cohens_d_test,0.2533111
wisconsin,BundleSheaf,false,2,2,epoch-0,1,4,cohens_d_test,0.2507617
wisconsin,BundleSheaf,false,2,2,epoch-0,2,4,cohens_d_test,0.38447183
wisconsin,BundleSheaf,false,2,2,epoch-0,0,5,degree,-0.10635011891876942
wisconsin,BundleSheaf,false,2,2,epoch-0,1,5,degree,0.5277517012699906
wisconsin,BundleSheaf,false,2,2,epoch-0,2,5,degree,0.5490130064085424
wisconsin,BundleSheaf,false,2,2,epoch-0,0,5,betweenness,-0.07014075433101977
wisconsin,BundleSheaf,false,2,2,epoch-0,1,5,betweenness,0.4779994058566798
wisconsin,BundleSheaf,false,2,2,epoch-0,2,5,betweenness,0.5537331192120248
wisconsin,BundleSheaf,false,2,2,epoch-0,0,5,confidence,-0.014157102057035444
wisconsin,BundleSheaf,false,2,2,epoch-0,1,5,confidence,0.2243897645189772
wisconsin,BundleSheaf,false,2,2,epoch-0,2,5,confidence,0.6797980192745282
wisconsin,BundleSheaf,false,2,2,epoch-0,0,5,saliency,-0.09841978541805765
wisconsin,BundleSheaf,false,2,2,epoch-0,1,5,saliency,0.48370962836822823
wisconsin,BundleSheaf,false,2,2,epoch-0,2,5,saliency,0.8812594657139974
wisconsin,BundleSheaf,false,2,2,epoch-0,0,5,cohens_d_train,0.15730965
wisconsin,BundleSheaf,false,2,2,epoch-0,1,5,cohens_d_train,0.41108432
wisconsin,BundleSheaf,false,2,2,epoch-0,2,5,cohens_d_train,0.6122787
wisconsin,BundleSheaf,false,2,2,epoch-0,0,5,cohens_d_test,0.040968332
wisconsin,BundleSheaf,false,2,2,epoch-0,1,5,cohens_d_test,0.24042358
wisconsin,BundleSheaf,false,2,2,epoch-0,2,5,cohens_d_test,0.022922425
wisconsin,BundleSheaf,false,2,2,epoch-0,0,6,degree,0.13329293641486667
wisconsin,BundleSheaf,false,2,2,epoch-0,1,6,degree,0.5666989033098747
