dataset,model,normalised,d,layers,checkpoint,layer,fold,observable,value
questions,BundleSheaf,false,5,4,epoch-0,3,3,degree,0.4744396444788652
questions,BundleSheaf,false,5,4,epoch-0,4,3,degree,0.4746828715885679
questions,BundleSheaf,false,5,4,epoch-0,0,3,betweenness,-0.14983254488047199
questions,BundleSheaf,false,5,4,epoch-0,1,3,betweenness,0.7425262261629767
questions,BundleSheaf,false,5,4,epoch-0,2,3,betweenness,0.49776389943507043
questions,BundleSheaf,false,5,4,epoch-0,3,3,betweenness,0.42647312936855125
questions,BundleSheaf,false,5,4,epoch-0,4,3,betweenness,0.426903614328537
questions,BundleSheaf,false,5,4,epoch-0,0,3,confidence,-0.022525005412841165
questions,BundleSheaf,false,5,4,epoch-0,1,3,confidence,0.132246293142284
questions,BundleSheaf,false,5,4,epoch-0,2,3,confidence,0.3712267450739918
questions,BundleSheaf,false,5,4,epoch-0,3,3,confidence,0.39322012946577584
questions,BundleSheaf,false,5,4,epoch-0,4,3,confidence,0.40114277649266145
questions,BundleSheaf,false,5,4,epoch-0,0,3,saliency,-0.10718098716387615
questions,BundleSheaf,false,5,4,epoch-0,1,3,saliency,0.4346185501573048
questions,BundleSheaf,false,5,4,epoch-0,2,3,saliency,0.8579552634436546
questions,BundleSheaf,false,5,4,epoch-0,3,3,saliency,0.8693979231547342
questions,BundleSheaf,false,5,4,epoch-0,4,3,saliency,0.8779083926545133
questions,BundleSheaf,false,5,4,epoch-0,0,3,cohens_d_train,0.01896214
questions,BundleSheaf,false,5,4,epoch-0,1,3,cohens_d_train,0.057536837
questions,BundleSheaf,false,5,4,epoch-0,2,3,cohens_d_train,0.053026926
questions,BundleSheaf,false,5,4,epoch-0,3,3,cohens_d_train,0.017171092
questions,BundleSheaf,false,5,4,epoch-0,4,3,cohens_d_train,0.005923183
questions,BundleSheaf,false,5,4,epoch-0,0,3,cohens_d_test,0.04003327
questions,BundleSheaf,false,5,4,epoch-0,1,3,cohens_d_test,0.04738744
questions,BundleSheaf,false,5,4,epoch-0,2,3,cohens_d_test,0.04667261
questions,BundleSheaf,false,5,4,epoch-0,3,3,cohens_d_test,0.027617414
questions,BundleSheaf,false,5,4,epoch-0,4,3,cohens_d_test,0.007782854
questions,BundleSheaf,false,5,4,epoch-0,0,4,degree,-0.18330690338475614
questions,BundleSheaf,false,5,4,epoch-0,1,4,degree,0.7861098700448168
questions,BundleSheaf,false,5,4,epoch-0,2,4,degree,0.5460949242675375
questions,BundleSheaf,false,5,4,epoch-0,3,4,degree,0.4740985762086873
questions,BundleSheaf,false,5,4,epoch-0,4,4,degree,0.4772574104143634
questions,BundleSheaf,false,5,4,epoch-0,0,4,betweenness,-0.17164056032096478
questions,BundleSheaf,false,5,4,epoch-0,1,4,betweenness,0.751213496136337
questions,BundleSheaf,false,5,4,epoch-0,2,4,betweenness,0.49639162344036875
questions,BundleSheaf,false,5,4,epoch-0,3,4,betweenness,0.4259722990316075
