dataset,model,normalised,d,layers,checkpoint,layer,fold,observable,value
roman_empire,BundleSheaf,false,5,5,epoch-0,1,5,confidence,0.324925888159058
roman_empire,BundleSheaf,false,5,5,epoch-0,2,5,confidence,0.4462298751471472
roman_empire,BundleSheaf,false,5,5,epoch-0,3,5,confidence,0.5148549545248357
roman_empire,BundleSheaf,false,5,5,epoch-0,4,5,confidence,0.5734288682533696
roman_empire,BundleSheaf,false,5,5,epoch-0,5,5,confidence,0.6049469714515423
roman_empire,BundleSheaf,false,5,5,epoch-0,0,5,saliency,-0.04932215728890538
roman_empire,BundleSheaf,false,5,5,epoch-0,1,5,saliency,0.3282817025756176
roman_empire,BundleSheaf,false,5,5,epoch-0,2,5,saliency,0.5376595462758496
roman_empire,BundleSheaf,false,5,5,epoch-0,3,5,saliency,0.6786261506192743
roman_empire,BundleSheaf,false,5,5,epoch-0,4,5,saliency,0.7952091390136812
roman_empire,BundleSheaf,false,5,5,epoch-0,5,5,saliency,0.8597859721464268
roman_empire,BundleSheaf,false,5,5,epoch-0,0,5,cohens_d_train,0.21395697
roman_empire,BundleSheaf,false,5,5,epoch-0,1,5,cohens_d_train,0.0007870396
roman_empire,BundleSheaf,false,5,5,epoch-0,2,5,cohens_d_train,0.0014882591
roman_empire,BundleSheaf,false,5,5,epoch-0,3,5,cohens_d_train,0.020704163
roman_empire,BundleSheaf,false,5,5,epoch-0,4,5,cohens_d_train,0.012714213
roman_empire,BundleSheaf,false,5,5,epoch-0,5,5,cohens_d_train,0.020824064
roman_empire,BundleSheaf,false,5,5,epoch-0,0,5,cohens_d_test,0.07795995
roman_empire,BundleSheaf,false,5,5,epoch-0,1,5,cohens_d_test,0.21679872
roman_empire,BundleSheaf,false,5,5,epoch-0,2,5,cohens_d_test,0.21354124
roman_empire,BundleSheaf,false,5,5,epoch-0,3,5,cohens_d_test,0.2050771
roman_empire,BundleSheaf,false,5,5,epoch-0,4,5,cohens_d_test,0.1705601
roman_empire,BundleSheaf,false,5,5,epoch-0,5,5,cohens_d_test,0.120401114
roman_empire,BundleSheaf,false,5,5,epoch-0,0,6,degree,-0.11660285090214295
roman_empire,BundleSheaf,false,5,5,epoch-0,1,6,degree,0.4281926094174838
roman_empire,BundleSheaf,false,5,5,epoch-0,2,6,degree,0.6950128814331584
roman_empire,BundleSheaf,false,5,5,epoch-0,3,6,degree,0.7982079440506143
roman_empire,BundleSheaf,false,5,5,epoch-0,4,6,degree,0.8186126440768509
roman_empire,BundleSheaf,false,5,5,epoch-0,5,6,degree,0.8037625892115137
roman_empire,BundleSheaf,false,5,5,epoch-0,0,6,betweenness,-0.08160824692835159
roman_empire,BundleSheaf,false,5,5,epoch-0,1,6,betweenness,0.30410572420697773
roman_empire,BundleSheaf,false,5,5,epoch-0,2,6,betweenness,0.46918659162518184
roman_empire,BundleSheaf,false,5,5,epoch-0,3,6,betweenness,0.49900730258987525
roman_empire,BundleSheaf,false,5,5,epoch-0,4,6,betweenness,0.4602574524623531
roman_empire,BundleSheaf,false,5,5,epoch-0,5,6,betweenness,0.4313796181126235
roman_empire,BundleSheaf,false,5,5,epoch-0,0,6,confidence,0.019582744869457935
roman_empire,BundleSheaf,false,5,5,epoch-0,1,6,confidence,0.3045630954221423
roman_empire,BundleSheaf,false,5,5,epoch-0,2,6,confidence,0.4469365330760888
roman_empire,BundleSheaf,false,5,5,epoch-0,3,6,confidence,0.5357120616513468
roman_empire,BundleSheaf,false,5,5,epoch-0,4,6,confidence,0.593004128663613
roman_empire,BundleSheaf,false,5,5,epoch-0,5,6,confidence,0.6233347518132343
roman_empire,BundleSheaf,false,5,5,epoch-0,0,6,saliency,-0.07305608780758387
roman_empire,BundleSheaf,false,5,5,epoch-0,1,6,saliency,0.29491698658926796
roman_empire,BundleSheaf,false,5,5,epoch-0,2,6,saliency,0.5129351719307802
roman_empire,BundleSheaf,false,5,5,epoch-0,3,6,saliency,0.6718049003231521
roman_empire,BundleSheaf,false,5,5,epoch-0,4,6,saliency,0.7860481386397734
roman_empire,BundleSheaf,false,5,5,epoch-0,5,6,saliency,0.8404210675315364
roman_empire,BundleSheaf,false,5,5,epoch-0,0,6,cohens_d_train,0.05612997
roman_empire,BundleSheaf,false,5,5,epoch-0,1,6,cohens_d_train,0.21865079
roman_empire,BundleSheaf,false,5,5,epoch-0,2,6,cohens_d_train,0.23283662
roman_empire,BundleSheaf,false,5,5,epoch-0,3,6,cohens_d_train,0.2749649
roman_empire,BundleSheaf,false,5,5,epoch-0,4,6,cohens_d_train,0.19107337
