dataset,model,normalised,d,layers,checkpoint,layer,fold,observable,value
minesweeper,BundleSheaf,false,5,6,epoch-0,5,2,cohens_d_test,0.30203158
minesweeper,BundleSheaf,false,5,6,epoch-0,6,2,cohens_d_test,0.310722
minesweeper,BundleSheaf,false,5,6,epoch-0,0,3,degree,-0.019728243185258725
minesweeper,BundleSheaf,false,5,6,epoch-0,1,3,degree,0.17296247465435566
minesweeper,BundleSheaf,false,5,6,epoch-0,2,3,degree,0.27082548001428675
minesweeper,BundleSheaf,false,5,6,epoch-0,3,3,degree,0.32084836576619163
minesweeper,BundleSheaf,false,5,6,epoch-0,4,3,degree,0.3337571208307359
minesweeper,BundleSheaf,false,5,6,epoch-0,5,3,degree,0.33555539769285786
minesweeper,BundleSheaf,false,5,6,epoch-0,6,3,degree,0.3352789683981469
minesweeper,BundleSheaf,false,5,6,epoch-0,0,3,betweenness,0.017691896271515083
minesweeper,BundleSheaf,false,5,6,epoch-0,1,3,betweenness,0.08526190404972225
minesweeper,BundleSheaf,false,5,6,epoch-0,2,3,betweenness,0.12306627321546232
minesweeper,BundleSheaf,false,5,6,epoch-0,3,3,betweenness,0.1437132479847373
minesweeper,BundleSheaf,false,5,6,epoch-0,4,3,betweenness,0.16196885500103353
minesweeper,BundleSheaf,false,5,6,epoch-0,5,3,betweenness,0.16181160825945587
minesweeper,BundleSheaf,false,5,6,epoch-0,6,3,betweenness,0.16832961186986098
minesweeper,BundleSheaf,false,5,6,epoch-0,0,3,confidence,0.0035253287727657536
minesweeper,BundleSheaf,false,5,6,epoch-0,1,3,confidence,-0.00409562986925896
minesweeper,BundleSheaf,false,5,6,epoch-0,2,3,confidence,-0.005525354144182262
minesweeper,BundleSheaf,false,5,6,epoch-0,3,3,confidence,-0.005606241824572358
minesweeper,BundleSheaf,false,5,6,epoch-0,4,3,confidence,-0.003249912144244282
minesweeper,BundleSheaf,false,5,6,epoch-0,5,3,confidence,0.0012904189395430221
minesweeper,BundleSheaf,false,5,6,epoch-0,6,3,confidence,0.00837900369386397
minesweeper,BundleSheaf,false,5,6,epoch-0,0,3,saliency,0.06333375058580511
minesweeper,BundleSheaf,false,5,6,epoch-0,1,3,saliency,0.09832390776921994
minesweeper,BundleSheaf,false,5,6,epoch-0,2,3,saliency,0.11638533499890082
minesweeper,BundleSheaf,false,5,6,epoch-0,3,3,saliency,0.10203011477521942
minesweeper,BundleSheaf,false,5,6,epoch-0,4,3,saliency,0.10460535417836736
minesweeper,BundleSheaf,false,5,6,epoch-0,5,3,saliency,0.1030281118305902
minesweeper,BundleSheaf,false,5,6,epoch-0,6,3,saliency,0.11727705050782601
minesweeper,BundleSheaf,false,5,6,epoch-0,0,3,cohens_d_train,0.23908553
minesweeper,BundleSheaf,false,5,6,epoch-0,1,3,cohens_d_train,0.21301043
minesweeper,BundleSheaf,false,5,6,epoch-0,2,3,cohens_d_train,0.1420539
minesweeper,BundleSheaf,false,5,6,epoch-0,3,3,cohens_d_train,0.13435674
minesweeper,BundleSheaf,false,5,6,epoch-0,4,3,cohens_d_train,0.18661043
minesweeper,BundleSheaf,false,5,6,epoch-0,5,3,cohens_d_train,0.2204182
minesweeper,BundleSheaf,false,5,6,epoch-0,6,3,cohens_d_train,0.2675008
minesweeper,BundleSheaf,false,5,6,epoch-0,0,3,cohens_d_test,0.22413418
minesweeper,BundleSheaf,false,5,6,epoch-0,1,3,cohens_d_test,0.18827195
minesweeper,BundleSheaf,false,5,6,epoch-0,2,3,cohens_d_test,0.09918725
minesweeper,BundleSheaf,false,5,6,epoch-0,3,3,cohens_d_test,0.08897587
minesweeper,BundleSheaf,false,5,6,epoch-0,4,3,cohens_d_test,0.1199598
minesweeper,BundleSheaf,false,5,6,epoch-0,5,3,cohens_d_test,0.13892911
minesweeper,BundleSheaf,false,5,6,epoch-0,6,3,cohens_d_test,0.19614586
minesweeper,BundleSheaf,false,5,6,epoch-0,0,4,degree,-0.009350791654819127
minesweeper,BundleSheaf,false,5,6,epoch-0,1,4,degree,0.18420606034136705
minesweeper,BundleSheaf,false,5,6,epoch-0,2,4,degree,0.23456638352068593
minesweeper,BundleSheaf,false,5,6,epoch-0,3,4,degree,0.2974045584029404
minesweeper,BundleSheaf,false,5,6,epoch-0,4,4,degree,0.3273827266749595
minesweeper,BundleSheaf,false,5,6,epoch-0,5,4,degree,0.3335417375180578
minesweeper,BundleSheaf,false,5,6,epoch-0,6,4,degree,0.33544265000801726
minesweeper,BundleSheaf,false,5,6,epoch-0,0,4,betweenness,0.013962520932365252
minesweeper,BundleSheaf,false,5,6,epoch-0,1,4,betweenness,0.08796722549821873
minesweeper,BundleSheaf,false,5,6,epoch-0,2,4,betweenness,0.10320361984606115
minesweeper,BundleSheaf,false,5,6,epoch-0,3,4,betweenness,0.12656051791654105
minesweeper,BundleSheaf,false,5,6,epoch-0,4,4,betweenness,0.13560617314694356
minesweeper,BundleSheaf,false,5,6,epoch-0,5,4,betweenness,0.14089963950618228
minesweeper,BundleSheaf,false,5,6,epoch-0,6,4,betweenness,0.1452095051393226
minesweeper,BundleSheaf,false,5,6,epoch-0,0,4,confidence,0.007418882898964652
minesweeper,BundleSheaf,false,5,6,epoch-0,1,4,confidence,0.023326160336747722
minesweeper,BundleSheaf,false,5,6,epoch-0,2,4,confidence,0.026963921222799482
minesweeper,BundleSheaf,false,5,6,epoch-0,3,4,confidence,0.03265028501716091
minesweeper,BundleSheaf,false,5,6,epoch-0,4,4,confidence,0.03647466006646346
minesweeper,BundleSheaf,false,5,6,epoch-0,5,4,confidence,0.03499225309344428
minesweeper,BundleSheaf,false,5,6,epoch-0,6,4,confidence,0.030201177135186393
minesweeper,BundleSheaf,false,5,6,epoch-0,0,4,saliency,0.08458064931972549
minesweeper,BundleSheaf,false,5,6,epoch-0,1,4,saliency,0.1553542091413219
minesweeper,BundleSheaf,false,5,6,epoch-0,2,4,saliency,0.175663306849268
minesweeper,BundleSheaf,false,5,6,epoch-0,3,4,saliency,0.18412908987205281
minesweeper,BundleSheaf,false,5,6,epoch-0,4,4,saliency,0.17910040533515328
minesweeper,BundleSheaf,false,5,6,epoch-0,5,4,saliency,0.17622062040896413
minesweeper,BundleSheaf,false,5,6,epoch-0,6,4,saliency,0.17326393871471857
minesweeper,BundleSheaf,false,5,6,epoch-0,0,4,cohens_d_train,0.040716626
minesweeper,BundleSheaf,false,5,6,epoch-0,1,4,cohens_d_train,0.011507794
minesweeper,BundleSheaf,false,5,6,epoch-0,2,4,cohens_d_train,0.032543883
minesweeper,BundleSheaf,false,5,6,epoch-0,3,4,cohens_d_train,0.0020445709
minesweeper,BundleSheaf,false,5,6,epoch-0,4,4,cohens_d_train,0.0009014223
minesweeper,BundleSheaf,false,5,6,epoch-0,5,4,cohens_d_train,0.014976434
minesweeper,BundleSheaf,false,5,6,epoch-0,6,4,cohens_d_train,0.039523713
minesweeper,BundleSheaf,false,5,6,epoch-0,0,4,cohens_d_test,0.12424094
minesweeper,BundleSheaf,false,5,6,epoch-0,1,4,cohens_d_test,0.0025579506
